,0
1995,2.0969296
1996,1.7753912
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.33004573
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.6518289
2009,0.19261053
2010,0.674766
2011,0.0
2012,0.7114862
2013,0.0
2014,0.07542659
2015,0.12948738
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.20039427
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.13035937
2027,0.0
2028,0.0
2029,0.0
2030,0.32153282
2031,0.0
2032,0.0
2033,1.2545918
2034,0.0028574297
2035,2.8265288
2036,0.18421336
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.43407398
2049,0.0
2050,0.0
2051,0.0
2052,0.09771608
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.36974782
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.1723127
2082,0.024702271
2083,0.005223928
2084,0.092892826
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.107579775
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.00084283337
2101,4.813858
2102,0.0
2103,0.092488885
2104,0.0
2105,0.2288832
2106,0.0
2107,0.0
2108,0.5443784
2109,0.0003091171
2110,6.972608
2111,0.0
2112,0.018636998
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0014764051
2125,0.016127288
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.61221206
2134,0.0
2135,0.0
2136,0.0050871274
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.042051096
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.75459486
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.61985075
2158,0.53000313
2159,0.0
2160,0.0
2161,1.1177394
2162,0.0008593537
2163,1.3103735
2164,0.04519125
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.18164286
2182,0.0
2183,0.009984036
2184,0.0
2185,0.21041426
2186,0.0
2187,0.0
2188,0.0
2189,2.9285084e-06
2190,0.22995842
2191,0.16217244
2192,0.33795884
2193,0.6177302
2194,0.0
2195,1.3316056
2196,0.0
2197,6.661989
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.00013240367
2206,0.0
2207,0.35021198
2208,0.4827127
2209,0.45062378
2210,1.492647
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.27090305
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.011070509
2224,0.30129516
2225,0.5301429
2226,0.0
2227,0.0005328418
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.6839096
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.020717513
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.55656064
2273,0.0
2274,0.0
2275,0.0
2276,0.1305054
2277,0.15154345
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.05039364
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.28550065
2303,0.13563451
2304,0.0
2305,0.0
2306,1.2843843e-05
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.064849004
2325,0.0
2326,0.0
2327,0.055575717
2328,0.019281397
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0012367589
2335,0.0
2336,0.0
2337,0.40128925
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.005000634
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.14997612
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.16551411
2358,0.37840375
2359,0.0
2360,2.3819156
2361,5.562047
2362,0.2611727
2363,0.0
2364,0.0033072506
2365,0.0
2366,0.0
2367,0.0
2368,1.7033652
2369,0.021747988
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.012839584
2381,0.32675558
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.06938428
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.36066267
2411,0.0
2412,1.3677393
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.00801413
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.46992433
2448,0.3328311
2449,0.11896183
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,2.0202737
2464,0.0
2465,9.2045965
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.07873138
2472,0.0
2473,0.30687034
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,4.4286265
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.34991792
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.33727592
2502,0.0
2503,0.10107891
2504,0.0
2505,0.0
2506,0.45883238
2507,0.0
2508,0.019787574
2509,0.5113712
2510,0.0
2511,1.0491701
2512,0.0
2513,0.0
2514,0.0
2515,0.0018475347
2516,0.017814906
2517,0.0
2518,0.0
2519,0.13101324
2520,2.3669248
2521,1.044307
2522,1.1086609
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.097042926
2539,0.14037332
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.04411944
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,1.4386498
2551,1.1809162
2552,0.0
2553,0.0
2554,0.9536968
2555,0.0
2556,0.0
2557,0.0
2558,0.01791316
2559,0.0
2560,0.0
2561,0.0045248154
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.1753485
2567,0.00062645035
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.15551022
2577,0.0
2578,1.7802023
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.017150221
2585,0.026641235
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0014021492
2595,0.0
2596,4.612771
2597,0.025872651
2598,0.0
2599,0.0
2600,0.0
2601,1.3818208
2602,2.25088
2603,0.032483567
2604,0.0
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.5819934
2616,0.04345557
2617,0.025598552
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.0
2627,2.0256948
2628,1.8034275
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.0
2635,0.2057136
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.6377671
2641,0.17935565
2642,0.6077641
2643,0.0
2644,0.80270934
2645,0.0
2646,0.08128225
2647,0.09135742
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.16611665
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.047495972
2659,0.0
2660,0.0
2661,0.0
2662,0.30763194
2663,0.0
2664,0.0
2665,1.2991959
2666,0.00090001774
2667,3.0015287
2668,0.119157545
2669,0.0
2670,0.0
2671,0.0
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.45481318
2681,0.0
2682,0.0
2683,0.0
2684,0.11661084
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.38313875
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.26439157
2714,0.050225995
2715,0.003963767
2716,0.07856441
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.085836455
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,4.7496376
2734,0.0
2735,0.07661309
2736,0.0
2737,0.21961208
2738,0.0
2739,0.0
2740,0.5632711
2741,0.00013956099
2742,7.0197587
2743,0.0
2744,0.003839506
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0002874164
2757,0.019067701
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.6399104
2766,0.0
2767,0.0
2768,0.013986926
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.038328305
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.7197895
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.6592849
2790,0.46135107
2791,0.0
2792,0.0
2793,1.0980102
2794,0.0
2795,1.2569493
2796,0.05744011
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.2386869
2814,0.0
2815,0.048502836
2816,0.0
2817,0.1696237
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.2419903
2823,0.12233218
2824,0.34056327
2825,0.73504746
2826,0.0
2827,1.4406792
2828,0.0
2829,6.79885
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,6.0217035e-06
2838,0.0
2839,0.30652803
2840,0.43364933
2841,0.40833992
2842,1.5737557
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.26047605
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.014012248
2856,0.29917806
2857,0.5485861
2858,0.0
2859,0.00052595855
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.0
2865,0.593098
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.019192923
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.51097506
2905,0.0
2906,0.0
2907,0.0
2908,0.10746927
2909,0.1811197
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.043290798
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.32132638
2935,0.1535669
2936,0.0
2937,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.02947453
2957,0.0
2958,0.0
2959,0.05397979
2960,0.02073938
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0009011763
2967,0.0
2968,0.0
2969,0.40930802
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.008081977
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.16177602
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.08422804
2990,0.3596873
2991,0.0
2992,2.2954493
2993,5.4913836
2994,0.21285287
2995,0.0
2996,0.004617259
2997,0.0
2998,0.0
2999,0.0
3000,1.5589398
3001,0.025871798
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,0.0
3010,0.0
3011,0.0
3012,0.00066665944
3013,0.23313384
3014,0.0
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.07312574
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.32342997
3043,0.0
3044,1.4207206
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.40095213
3080,0.39550093
3081,0.10865027
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,1.7917554
3096,0.0
3097,10.12953
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.048765745
3104,0.0
3105,0.2986263
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,4.2858996
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.3119043
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.43439382
3134,0.0
3135,0.06689162
3136,0.0
3137,0.0
3138,0.46113175
3139,0.0
3140,0.007127144
3141,0.47679117
3142,0.0
3143,1.1470308
3144,0.0
3145,0.0
3146,0.0
3147,3.304275e-05
3148,0.037555475
3149,0.0
3150,0.0
3151,0.163079
3152,2.425965
3153,1.1249156
3154,1.1415037
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.11235231
3171,0.11918147
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.018882556
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,1.3262868
3183,1.15001
3184,0.0
3185,0.0
3186,0.9853955
3187,0.0
3188,0.0
3189,0.0
3190,0.018106839
3191,0.0
3192,0.0
3193,0.0032542283
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.1607193
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.1492336
3209,0.0
3210,1.8169454
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.005309454
3217,0.03150247
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,0.0
3225,0.0
3226,0.00213745
3227,0.0
3228,4.6119103
3229,0.029051073
3230,0.0
3231,0.0
3232,0.0
3233,1.2908908
3234,2.2876706
3235,0.03194709
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.5301539
3248,0.04268179
3249,0.025377888
3250,0.0
3251,0.0
3252,0.0
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,1.9999645
3260,1.8442243
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.13196473
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.62856555
3273,0.16533792
3274,0.5431417
3275,0.0
3276,0.8784388
3277,0.0
3278,0.08466003
3279,0.059717726
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.14058007
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.01854123
3291,0.0
3292,0.0
3293,0.0
3294,0.29950354
3295,0.0
3296,0.0
3297,1.3338908
3298,0.00011026155
3299,3.149652
3300,0.08130996
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.47717646
3313,0.0
3314,0.0
3315,0.0
3316,0.13161026
3317,0.0
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.0
3331,0.0
3332,0.39507598
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.3288475
3346,0.069493786
3347,0.0028153071
3348,0.06436172
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3353,0.0
3354,0.0
3355,0.0
3356,0.0
3357,0.06863505
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,4.6884418
3366,0.0
3367,0.062864944
3368,0.0
3369,0.21781607
3370,0.0
3371,0.0
3372,0.5820407
3373,8.679045e-05
3374,7.0439687
3375,0.0
3376,0.0
3377,0.0
3378,0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,6.71793e-07
3389,0.019205824
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,0.0
3395,0.0
3396,0.0
3397,0.6648645
3398,0.0
3399,0.0
3400,0.020326631
3401,0.0
3402,0.0
3403,0.00023673555
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.035428874
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.6996367
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3419,0.0
3420,0.0
3421,0.7002867
3422,0.40225598
3423,0.0
3424,0.0
3425,1.0751336
3426,0.0
3427,1.2002283
3428,0.06316594
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.27831906
3446,0.0
3447,0.09713858
3448,0.0
3449,0.13955477
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.25505745
3455,0.0929151
3456,0.33686596
3457,0.8457857
3458,0.0
3459,1.5388414
3460,0.0
3461,6.9063387
3462,0.0
3463,0.0
3464,0.0
3465,0.0
3466,0.0
3467,0.00011256506
3468,0.0
3469,0.0
3470,0.0
3471,0.27128682
3472,0.38972273
3473,0.37151635
3474,1.635877
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.25300735
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,0.016715428
3488,0.29529124
3489,0.56977594
3490,0.0
3491,0.0004447965
3492,0.0
3493,0.0
3494,0.0
3495,0.0
3496,0.0
3497,0.51581657
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.00048190402
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,0.0
3513,0.0
3514,0.0
3515,0.0
3516,0.0
3517,0.0
3518,0.02676076
3519,0.0
3520,0.0
3521,0.0
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,0.0
3535,0.0
3536,0.4884738
3537,0.0
3538,0.0
3539,0.0
3540,0.09150382
3541,0.21188562
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.039242577
3560,0.0
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.3531351
3567,0.16337495
3568,0.0
3569,0.0
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.013085121
3589,0.0
3590,0.0
3591,0.055265535
3592,0.021088505
3593,0.0
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.00065074995
3599,0.0
3600,0.0
3601,0.40426245
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.009784467
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.16642193
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.0
3620,0.0
3621,0.02794561
3622,0.33945072
3623,0.0
3624,2.2135732
3625,5.4231706
3626,0.1732283
3627,0.0
3628,0.0066798185
3629,0.0
3630,0.0
3631,0.0
3632,1.4227358
3633,0.027068999
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.0
3643,0.0
3644,0.0
3645,0.14804344
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,0.0
3657,0.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.076120816
3664,0.0
3665,0.0
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.30843082
3675,0.0
3676,1.4428936
3677,0.0
3678,0.0
3679,0.0
3680,0.0
3681,0.0
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.0
3705,0.0
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.34502384
3712,0.41950452
3713,0.09962216
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,1.5725783
3728,0.0
3729,11.090092
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.03173448
3736,0.0
3737,0.29234836
3738,0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,4.2221217
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.0
3753,0.0
3754,0.0
3755,0.0
3756,0.27719945
3757,0.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.5133206
3766,0.0
3767,0.042793598
3768,0.0
3769,0.0
3770,0.469558
3771,0.0
3772,0.0010515585
3773,0.44516984
3774,0.0
3775,1.2057177
3776,0.0
3777,0.0
3778,0.0
3779,0.0
3780,0.05850245
3781,0.0
3782,0.0
3783,0.1867167
3784,2.4606493
3785,1.1923666
3786,1.1776102
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,0.0
3800,0.0
3801,0.0
3802,0.1205594
3803,0.10386239
3804,0.0
3805,0.0
3806,0.0
3807,0.0
3808,0.0076110335
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,1.2314638
3815,1.114864
3816,0.0
3817,0.0
3818,1.0221889
3819,0.0
3820,0.0
3821,0.0
3822,0.022179147
3823,0.0
3824,0.0
3825,0.0015431948
3826,0.0
3827,0.0
3828,0.0
3829,0.0
3830,0.15643042
3831,0.0
3832,0.0
3833,0.0
3834,0.0
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.12954654
3841,0.0
3842,1.8592981
3843,0.0
3844,0.0
3845,0.0
3846,0.0
3847,0.0
3848,0.0008207739
3849,0.036608573
3850,0.0
3851,0.0
3852,0.0
3853,0.0
3854,0.0
3855,0.0
3856,0.0
3857,0.0
3858,0.0037347232
3859,0.0
3860,4.5281267
3861,0.031002225
3862,0.0
3863,0.0
3864,0.0
3865,1.188014
3866,2.2851942
3867,0.030623524
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,0.0
3874,0.0
3875,0.0
